sensor_measurement_11,sensor_measurement_4,sensor_measurement_12,sensor_measurement_7,sensor_measurement_15,sensor_measurement_21,sensor_measurement_20,sensor_measurement_2,sensor_measurement_17,sensor_measurement_3,sensor_measurement_8,sensor_measurement_13,sensor_measurement_14,sensor_measurement_9,sensor_measurement_10,sensor_measurement_1,sensor_measurement_19,sensor_measurement_18,sensor_measurement_6,label,dataset_source
47.76,1420.37,520.65,552.18,8.4403,23.253,38.76,642.89,394,1589.54,2388.13,2388.23,8127.61,9048.06,1.3,518.67,100.0,2388,21.61,normal,train
47.84,1418.08,520.47,551.87,8.4433,23.2817,38.52,643.45,396,1590.65,2388.21,2388.22,8122.68,9045.42,1.3,518.67,100.0,2388,21.61,normal,train
47.77,1417.31,520.47,552.8,8.4405,23.2962,38.66,643.0,394,1594.2,2388.18,2388.18,8126.97,9048.06,1.3,518.67,100.0,2388,21.61,normal,train
47.79,1423.48,520.44,552.68,8.5015,23.1538,38.78,643.15,394,1592.22,2388.15,2388.2,8123.77,9044.45,1.3,518.67,100.0,2388,21.61,failure,train
47.89,1421.09,520.3,552.41,8.5129,23.1419,38.65,642.85,393,1600.54,2388.2,2388.2,8124.06,9049.24,1.3,518.67,100.0,2388,21.61,failure,train
47.7,1416.76,520.63,551.9,8.4803,23.1761,38.62,643.17,394,1598.96,2388.17,2388.28,8124.63,9048.92,1.3,518.67,100.0,2388,21.61,failure,train
47.89,1408.09,520.69,552.79,8.4922,23.2129,38.59,642.76,393,1597.03,2388.19,2388.24,8126.53,9039.09,1.3,518.67,100.0,2388,21.61,failure,train
47.86,1422.37,520.02,552.13,8.4663,23.145,38.62,643.34,395,1596.72,2388.22,2388.22,8119.14,9043.11,1.3,518.67,100.0,2388,21.61,failure,train
47.85,1414.72,520.49,552.57,8.4632,23.3011,38.77,643.02,394,1593.83,2388.23,2388.18,8122.41,9042.05,1.3,518.67,100.0,2388,21.61,failure,train
47.84,1415.7,520.78,552.09,8.4925,23.277,38.76,642.68,393,1591.19,2388.22,2388.19,8124.44,9036.35,1.3,518.67,100.0,2388,21.61,failure,train
47.88,1418.05,520.44,552.71,8.4767,23.187,38.58,643.2,394,1590.16,2388.25,2388.18,8125.3,9055.18,1.3,518.67,100.0,2388,21.61,failure,train
47.86,1417.41,520.23,552.02,8.49,23.1615,38.66,642.92,395,1592.71,2388.21,2388.26,8121.76,9044.03,1.3,518.67,100.0,2388,21.61,failure,train
48.03,1414.99,519.85,552.71,8.4922,23.2444,38.68,643.26,395,1592.06,2388.2,2388.22,8124.87,9042.12,1.3,518.67,100.0,2388,21.61,failure,train
48.07,1413.73,520.54,551.69,8.4595,23.1585,38.65,643.33,393,1591.71,2388.24,2388.26,8120.08,9039.1,1.3,518.67,100.0,2388,21.61,failure,train
47.9,1425.27,520.11,552.13,8.5091,23.1789,38.59,642.97,395,1590.69,2388.22,2388.23,8121.64,9048.82,1.3,518.67,100.0,2388,21.61,failure,train
48.0,1422.58,520.22,552.32,8.4476,23.0357,38.57,642.64,393,1599.81,2388.22,2388.21,8119.17,9041.25,1.3,518.67,100.0,2388,21.61,failure,train
47.86,1422.52,520.38,551.64,8.489,23.1573,38.58,643.61,394,1603.29,2388.23,2388.22,8125.76,9042.66,1.3,518.67,100.0,2388,21.61,failure,train
47.84,1422.73,519.8,551.91,8.4853,23.2491,38.72,642.86,394,1592.27,2388.23,2388.2,8123.8,9045.74,1.3,518.67,100.0,2388,21.61,failure,train
48.03,1423.99,520.24,551.93,8.4779,23.1673,38.63,643.79,396,1602.02,2388.25,2388.23,8120.11,9046.2,1.3,518.67,100.0,2388,21.61,failure,train
48.0,1424.65,520.2,552.18,8.477,23.177,38.65,643.38,395,1605.33,2388.23,2388.2,8116.56,9046.17,1.3,518.67,100.0,2388,21.61,failure,train
48.02,1429.45,520.38,551.57,8.4947,23.1888,38.77,642.86,395,1592.56,2388.26,2388.18,8116.84,9044.23,1.3,518.67,100.0,2388,21.61,failure,train
47.85,1417.14,519.84,552.91,8.4737,23.007,38.86,643.58,395,1599.87,2388.21,2388.28,8122.57,9039.33,1.3,518.67,100.0,2388,21.61,failure,train
48.1,1420.64,520.43,551.83,8.472,23.1652,38.34,643.44,397,1596.71,2388.23,2388.23,8114.79,9038.29,1.3,518.67,100.0,2388,21.61,failure,train
47.98,1426.62,520.46,551.9,8.5158,23.1787,38.43,644.21,397,1602.08,2388.26,2388.25,8119.67,9041.23,1.3,518.67,100.0,2388,21.61,failure,train
48.03,1419.03,520.05,551.38,8.5041,23.1302,38.56,643.24,396,1597.23,2388.21,2388.23,8117.8,9040.94,1.3,518.67,100.0,2388,21.61,failure,train
48.07,1432.52,519.77,551.0,8.5133,23.0146,38.43,644.07,395,1605.44,2388.24,2388.28,8115.61,9047.91,1.3,518.67,100.0,2388,21.61,failure,train
48.15,1424.4,519.82,551.64,8.4984,23.07,38.51,643.8,395,1603.46,2388.29,2388.27,8113.69,9043.71,1.3,518.67,100.0,2388,21.61,failure,train
48.12,1426.3,520.08,552.57,8.5227,23.0564,38.47,643.51,397,1595.16,2388.21,2388.25,8123.45,9051.37,1.3,518.67,100.0,2388,21.61,failure,train
48.23,1427.27,519.53,551.08,8.5218,23.0822,38.42,643.32,396,1592.1,2388.29,2388.28,8115.67,9037.71,1.3,518.67,100.0,2388,21.61,failure,train
48.0,1422.78,519.79,551.94,8.5207,22.9588,38.51,643.75,396,1602.38,2388.31,2388.23,8117.69,9037.91,1.3,518.67,100.0,2388,21.61,failure,train
48.08,1428.01,519.58,550.7,8.5183,23.1127,38.48,644.18,395,1596.17,2388.27,2388.33,8117.51,9044.55,1.3,518.67,100.0,2388,21.61,failure,train
48.33,1425.95,520.04,551.29,8.5223,23.0675,38.49,643.64,398,1599.22,2388.29,2388.35,8112.58,9040.58,1.3,518.67,100.0,2388,21.61,failure,train
48.15,1425.77,519.57,550.92,8.5174,23.1295,38.45,643.34,394,1602.36,2388.28,2388.3,8114.61,9042.76,1.3,518.67,100.0,2388,21.61,failure,train
48.25,1427.2,520.08,551.25,8.5113,22.9649,38.48,643.54,396,1601.41,2388.32,2388.32,8110.93,9033.22,1.3,518.67,100.0,2388,21.61,failure,train
46.93,1391.28,522.33,554.53,8.3905,23.4585,38.94,641.89,391,1583.84,2388.01,2388.06,8137.72,9054.72,1.3,518.67,100.0,2388,21.6,normal,train
47.24,1393.13,522.7,554.77,8.4167,23.4085,39.06,641.82,392,1587.05,2387.98,2387.98,8131.09,9051.31,1.3,518.67,100.0,2388,21.61,normal,train
47.22,1398.96,522.58,555.14,8.3802,23.425,39.11,641.55,391,1588.32,2388.04,2387.99,8140.58,9054.24,1.3,518.67,100.0,2388,21.6,normal,train
47.1,1396.08,522.49,554.25,8.4018,23.5027,39.13,641.68,391,1584.15,2387.98,2387.93,8140.44,9058.01,1.3,518.67,100.0,2388,21.61,normal,train
47.25,1402.52,522.27,555.12,8.3867,23.4234,39.18,641.73,390,1579.03,2388.03,2387.94,8136.67,9058.15,1.3,518.67,100.0,2388,21.6,normal,train
47.05,1396.76,522.8,554.98,8.38,23.427,39.15,641.3,392,1577.5,2388.04,2387.99,8133.65,9054.07,1.3,518.67,100.0,2388,21.61,normal,train
47.1,1400.65,522.14,554.84,8.3941,23.4718,39.1,642.03,391,1587.49,2388.05,2388.04,8136.33,9052.67,1.3,518.67,100.0,2388,21.61,normal,train
47.2,1395.39,522.77,554.65,8.3861,23.4381,39.11,642.55,391,1590.41,2388.01,2387.96,8137.92,9055.82,1.3,518.67,100.0,2388,21.61,normal,train
47.14,1395.01,522.4,554.69,8.3868,23.4875,39.06,641.98,390,1581.99,2388.02,2387.98,8145.29,9051.67,1.3,518.67,100.0,2388,21.6,normal,train
47.21,1394.86,521.99,554.63,8.3982,23.6005,39.2,641.99,391,1586.37,2387.99,2387.97,8138.64,9058.88,1.3,518.67,100.0,2388,21.6,normal,train
47.21,1401.29,522.2,554.7,8.4188,23.3888,39.23,642.26,392,1589.21,2388.01,2388.03,8135.85,9053.21,1.3,518.67,100.0,2388,21.61,normal,train
47.13,1401.9,521.94,554.57,8.3925,23.4201,39.12,641.64,392,1579.99,2387.98,2387.97,8136.49,9047.89,1.3,518.67,100.0,2388,21.61,normal,train
47.03,1401.53,522.33,554.69,8.3742,23.4317,38.88,641.78,391,1586.77,2387.94,2387.99,8140.61,9053.63,1.3,518.67,100.0,2388,21.61,normal,train
47.12,1395.46,523.07,554.47,8.3887,23.4074,38.93,641.66,391,1584.04,2388.01,2387.98,8140.09,9047.3,1.3,518.67,100.0,2388,21.61,normal,train
47.17,1402.11,521.96,554.17,8.3704,23.4311,38.94,642.21,393,1579.84,2388.02,2388.02,8137.72,9049.82,1.3,518.67,100.0,2388,21.61,normal,train
47.24,1393.46,522.49,554.53,8.3805,23.4462,39.01,641.81,392,1581.99,2387.99,2387.95,8133.45,9051.79,1.3,518.67,100.0,2388,21.61,normal,train
47.13,1390.27,522.71,553.62,8.3714,23.5245,39.04,642.43,391,1583.58,2388.04,2388.08,8134.78,9052.05,1.3,518.67,100.0,2388,21.61,normal,train
47.22,1400.25,522.92,554.83,8.4053,23.4203,39.0,641.95,391,1588.43,2388.0,2388.0,8133.2,9051.35,1.3,518.67,100.0,2388,21.61,normal,train
47.14,1401.77,522.38,555.25,8.4035,23.4102,39.1,641.75,392,1576.84,2388.02,2387.98,8137.51,9055.07,1.3,518.67,100.0,2388,21.61,normal,train
47.14,1394.38,522.54,554.64,8.3698,23.3821,39.02,642.34,391,1582.94,2388.0,2387.94,8139.83,9050.27,1.3,518.67,100.0,2388,21.61,normal,train
47.04,1392.28,522.58,554.72,8.3954,23.5014,39.24,642.05,391,1579.51,2388.03,2388.01,8136.57,9055.29,1.3,518.67,100.0,2388,21.61,normal,train
47.17,1397.67,521.73,554.35,8.3792,23.4241,38.98,642.16,391,1580.18,2387.96,2388.04,8140.79,9053.31,1.3,518.67,100.0,2388,21.61,normal,train
47.21,1387.5,522.26,554.69,8.3937,23.2867,39.1,642.37,393,1580.89,2387.96,2388.07,8131.57,9051.43,1.3,518.67,100.0,2388,21.61,normal,train
47.15,1398.67,522.25,553.5,8.3866,23.3981,39.18,641.99,391,1580.97,2387.98,2387.97,8136.16,9052.35,1.3,518.67,100.0,2388,21.61,normal,train
47.19,1396.62,522.31,554.14,8.3959,23.4883,38.99,641.81,391,1585.38,2388.0,2388.03,8136.97,9055.28,1.3,518.67,100.0,2388,21.61,normal,train
47.12,1392.3,522.8,554.03,8.3472,23.4691,38.96,641.87,391,1575.38,2387.98,2388.0,8137.27,9050.81,1.3,518.67,100.0,2388,21.61,normal,train
47.03,1402.31,522.11,555.16,8.4077,23.4275,38.96,642.12,392,1585.44,2388.03,2388.06,8137.73,9058.01,1.3,518.67,100.0,2388,21.61,normal,train
46.99,1397.45,522.68,554.77,8.3734,23.4395,38.95,642.04,390,1581.6,2387.99,2387.93,8136.55,9053.78,1.3,518.67,100.0,2388,21.61,normal,train
47.11,1398.08,522.26,554.75,8.37,23.4249,38.97,642.08,390,1583.78,2388.0,2388.02,8140.77,9055.84,1.3,518.67,100.0,2388,21.61,normal,train
47.2,1395.07,522.43,554.62,8.419,23.3985,39.1,641.78,391,1590.32,2387.98,2388.0,8136.63,9050.8,1.3,518.67,100.0,2388,21.61,normal,train
47.05,1390.94,522.17,554.8,8.4393,23.4154,39.17,641.97,391,1579.86,2388.0,2388.04,8131.62,9049.93,1.3,518.67,100.0,2388,21.61,normal,train
47.12,1391.11,522.54,554.56,8.3783,23.4006,38.97,641.58,390,1584.52,2387.98,2387.98,8138.76,9045.87,1.3,518.67,100.0,2388,21.61,normal,train
47.09,1396.15,522.26,553.62,8.4102,23.4434,39.01,641.79,392,1585.17,2388.01,2387.99,8133.62,9051.18,1.3,518.67,100.0,2388,21.61,normal,train
47.22,1394.24,522.64,555.09,8.4188,23.4571,38.87,642.12,390,1584.08,2388.0,2387.96,8139.8,9059.29,1.3,518.67,100.0,2388,21.61,normal,train
47.25,1392.55,522.0,554.73,8.4164,23.5283,39.06,641.37,394,1575.73,2388.02,2388.0,8142.08,9057.34,1.3,518.67,100.0,2388,21.61,normal,train
47.21,1397.13,522.32,554.59,8.3709,23.3881,39.12,641.27,391,1581.56,2388.02,2388.0,8142.06,9055.79,1.3,518.67,100.0,2388,21.61,normal,train
47.16,1396.29,522.69,555.01,8.3609,23.4047,39.08,642.1,391,1585.63,2388.04,2388.02,8136.08,9058.16,1.3,518.67,100.0,2388,21.61,normal,train
47.22,1397.75,522.13,554.21,8.4069,23.4191,39.09,642.22,390,1585.15,2388.0,2388.05,8134.91,9055.35,1.3,518.67,100.0,2388,21.61,normal,train
47.2,1391.49,522.79,554.05,8.3755,23.4489,39.02,642.0,391,1585.69,2388.0,2388.05,8138.78,9061.16,1.3,518.67,100.0,2388,21.61,normal,train
47.22,1398.38,522.3,554.07,8.401,23.4402,38.84,642.02,391,1582.69,2388.03,2388.01,8137.16,9046.96,1.3,518.67,100.0,2388,21.61,normal,train
47.26,1398.74,522.22,554.34,8.3856,23.3071,38.94,642.41,392,1578.97,2388.04,2388.01,8140.84,9053.6,1.3,518.67,100.0,2388,21.61,normal,train
47.14,1392.13,522.87,553.98,8.3449,23.4631,39.08,642.27,392,1579.21,2387.97,2388.0,8135.3,9046.36,1.3,518.67,100.0,2388,21.61,normal,train
47.08,1391.6,522.9,554.14,8.4144,23.4966,38.92,642.02,392,1580.59,2388.04,2388.02,8135.14,9053.65,1.3,518.67,100.0,2388,21.61,normal,train
47.22,1398.69,522.77,554.16,8.4087,23.4546,39.03,642.01,392,1584.33,2388.04,2388.06,8137.23,9057.05,1.3,518.67,100.0,2388,21.61,normal,train
47.17,1397.6,522.27,554.2,8.3847,23.4284,38.99,642.05,390,1586.41,2388.05,2388.0,8141.93,9060.38,1.3,518.67,100.0,2388,21.61,normal,train
47.19,1392.6,522.08,554.54,8.3994,23.5041,38.93,642.15,390,1575.45,2388.0,2388.05,8140.52,9053.33,1.3,518.67,100.0,2388,21.61,normal,train
47.03,1396.46,522.73,554.96,8.3756,23.3447,38.89,642.4,391,1583.85,2388.04,2388.0,8136.97,9046.52,1.3,518.67,100.0,2388,21.61,normal,train
47.18,1397.95,522.41,554.67,8.3821,23.4336,39.23,642.09,392,1586.71,2387.99,2387.98,8134.97,9057.73,1.3,518.67,100.0,2388,21.61,normal,train
47.18,1396.5,522.83,554.04,8.4024,23.4871,39.17,642.85,390,1583.86,2388.04,2387.99,8135.93,9049.11,1.3,518.67,100.0,2388,21.61,normal,train
47.16,1399.78,522.16,554.73,8.4042,23.353,39.1,642.02,391,1577.86,2388.0,2388.05,8138.46,9051.65,1.3,518.67,100.0,2388,21.61,normal,train
47.03,1393.06,522.34,555.02,8.3731,23.3239,38.9,642.03,392,1585.34,2388.02,2388.01,8137.89,9055.92,1.3,518.67,100.0,2388,21.61,normal,train
47.09,1401.66,522.58,554.76,8.4064,23.3668,39.08,641.52,392,1588.48,2388.0,2388.01,8134.22,9056.25,1.3,518.67,100.0,2388,21.6,normal,train
46.98,1397.09,522.73,554.33,8.411,23.5307,38.95,642.0,391,1584.9,2388.05,2388.01,8137.95,9051.78,1.3,518.67,100.0,2388,21.61,normal,train
47.1,1405.33,522.48,554.42,8.4057,23.3626,39.13,641.58,392,1583.46,2388.01,2387.99,8141.65,9046.85,1.3,518.67,100.0,2388,21.61,normal,train
47.18,1387.16,522.7,554.54,8.4077,23.3779,39.11,642.33,392,1585.59,2388.02,2388.02,8134.65,9044.62,1.3,518.67,100.0,2388,21.6,normal,train
47.03,1388.97,522.1,554.72,8.393,23.3796,39.1,641.84,391,1587.04,2388.02,2388.01,8139.72,9052.27,1.3,518.67,100.0,2388,21.61,normal,train
47.17,1389.62,521.98,553.87,8.4008,23.4544,39.23,642.5,391,1584.13,2388.05,2387.96,8136.88,9052.86,1.3,518.67,100.0,2388,21.61,normal,train
47.3,1389.91,522.24,554.46,8.3731,23.3861,39.15,642.3,391,1582.93,2388.03,2387.98,8134.92,9047.75,1.3,518.67,100.0,2388,21.61,normal,train
47.17,1397.95,522.78,554.6,8.4036,23.4347,39.04,642.48,391,1584.24,2388.08,2388.0,8136.9,9053.2,1.3,518.67,100.0,2388,21.61,normal,train
47.12,1396.84,521.93,554.06,8.4003,23.3928,39.11,642.09,393,1584.57,2388.04,2388.02,8141.27,9057.57,1.3,518.67,100.0,2388,21.61,normal,train
47.09,1399.71,522.69,555.08,8.4006,23.2745,39.04,642.41,391,1585.45,2388.03,2387.99,8135.88,9057.02,1.3,518.67,100.0,2388,21.61,normal,train
47.27,1401.66,521.78,554.52,8.4193,23.4442,39.23,641.81,391,1577.87,2388.03,2387.98,8135.86,9048.8,1.3,518.67,100.0,2388,21.61,normal,train
47.17,1395.05,522.15,554.63,8.3867,23.325,38.98,641.91,392,1575.83,2388.0,2388.01,8134.72,9061.57,1.3,518.67,100.0,2388,21.61,normal,train
47.11,1401.46,522.18,554.93,8.4144,23.398,39.07,641.66,391,1581.65,2388.02,2388.05,8136.88,9048.35,1.3,518.67,100.0,2388,21.61,normal,train
47.34,1395.4,522.52,554.28,8.4128,23.3455,38.92,641.7,391,1582.59,2388.0,2387.98,8135.72,9057.07,1.3,518.67,100.0,2388,21.6,normal,train
47.17,1394.01,522.65,554.11,8.4121,23.426,39.0,642.26,392,1584.6,2388.06,2387.98,8138.89,9054.62,1.3,518.67,100.0,2388,21.61,normal,train
46.96,1395.44,522.58,554.99,8.3761,23.3933,39.02,642.17,393,1587.63,2388.1,2388.0,8138.81,9048.97,1.3,518.67,100.0,2388,21.61,normal,train
47.16,1399.27,522.2,554.07,8.4141,23.4076,38.97,642.5,392,1577.16,2387.97,2388.0,8137.75,9054.61,1.3,518.67,100.0,2388,21.61,normal,train
47.33,1399.73,522.21,554.35,8.4116,23.3783,39.09,642.73,392,1586.47,2388.01,2387.97,8136.47,9049.25,1.3,518.67,100.0,2388,21.61,normal,train
47.26,1397.3,522.17,554.47,8.4118,23.3894,39.06,641.76,392,1593.24,2388.05,2387.98,8134.06,9049.78,1.3,518.67,100.0,2388,21.61,normal,train
47.24,1403.09,522.02,555.01,8.3993,23.317,38.92,642.39,392,1586.68,2388.0,2387.94,8131.12,9053.44,1.3,518.67,100.0,2388,21.61,normal,train
47.19,1393.85,522.4,554.54,8.4012,23.4393,39.12,642.48,392,1583.11,2388.03,2388.02,8136.69,9057.61,1.3,518.67,100.0,2388,21.61,normal,train
47.15,1400.98,522.95,554.41,8.3896,23.4567,38.94,641.73,390,1586.57,2388.01,2388.02,8142.06,9057.35,1.3,518.67,100.0,2388,21.61,normal,train
47.25,1396.13,521.97,555.36,8.3932,23.4015,39.07,642.39,391,1584.04,2388.01,2388.03,8138.8,9060.56,1.3,518.67,100.0,2388,21.6,normal,train
47.09,1390.64,522.54,555.45,8.3944,23.421,38.99,641.64,392,1578.27,2387.95,2388.07,8133.37,9053.52,1.3,518.67,100.0,2388,21.6,normal,train
46.99,1399.66,522.08,554.05,8.3629,23.4591,38.88,642.01,392,1586.91,2388.05,2388.07,8136.29,9052.13,1.3,518.67,100.0,2388,21.61,normal,train
46.95,1395.38,522.36,554.06,8.4399,23.4969,39.01,641.97,392,1588.54,2388.02,2388.02,8138.64,9052.12,1.3,518.67,100.0,2388,21.61,normal,train
47.12,1394.24,522.57,554.83,8.4018,23.5367,38.96,642.44,391,1587.2,2387.99,2387.98,8135.85,9058.82,1.3,518.67,100.0,2388,21.61,normal,train
47.23,1398.51,522.26,554.19,8.3931,23.2873,39.15,641.62,390,1585.59,2388.0,2388.09,8135.02,9057.44,1.3,518.67,100.0,2388,21.61,normal,train
47.2,1394.0,523.26,554.94,8.3889,23.4198,38.95,641.37,391,1588.33,2387.99,2388.03,8138.12,9056.41,1.3,518.67,100.0,2388,21.61,normal,train
47.25,1390.12,522.62,555.25,8.4162,23.4685,39.08,641.72,391,1578.31,2388.02,2388.07,8135.81,9053.0,1.3,518.67,100.0,2388,21.61,normal,train
47.19,1402.78,522.3,554.17,8.3428,23.4491,39.17,641.86,391,1587.24,2388.01,2388.0,8135.13,9055.28,1.3,518.67,100.0,2388,21.61,normal,train
47.13,1398.81,523.13,554.18,8.3997,23.4056,39.0,641.73,390,1585.18,2388.07,2388.04,8135.08,9047.88,1.3,518.67,100.0,2388,21.61,normal,train
47.29,1402.26,522.75,554.86,8.394,23.4055,38.95,642.41,392,1586.46,2388.06,2387.92,8138.11,9050.39,1.3,518.67,100.0,2388,21.61,normal,train
47.19,1398.33,522.63,554.5,8.3954,23.4072,39.13,641.73,391,1588.31,2387.97,2387.96,8137.66,9049.41,1.3,518.67,100.0,2388,21.6,normal,train
47.27,1399.12,522.26,554.51,8.3958,23.4982,38.87,641.85,391,1579.31,2388.02,2388.01,8138.02,9050.83,1.3,518.67,100.0,2388,21.61,normal,train
47.26,1399.51,522.59,554.77,8.3952,23.2916,39.1,642.36,393,1582.64,2387.95,2387.96,8140.14,9056.36,1.3,518.67,100.0,2388,21.61,normal,train
47.04,1398.17,522.62,554.71,8.3851,23.4173,39.06,642.23,391,1587.88,2388.01,2388.0,8139.82,9056.67,1.3,518.67,100.0,2388,21.6,normal,train
47.18,1394.07,522.42,554.18,8.4143,23.4148,39.18,641.95,393,1584.62,2388.0,2388.08,8135.49,9054.7,1.3,518.67,100.0,2388,21.61,normal,train
47.21,1405.34,522.04,554.1,8.3922,23.4878,38.9,642.06,390,1580.77,2387.98,2388.0,8138.51,9053.58,1.3,518.67,100.0,2388,21.61,normal,train
47.15,1399.47,522.48,553.79,8.4026,23.3972,39.1,642.09,391,1583.57,2388.02,2388.05,8134.67,9045.94,1.3,518.67,100.0,2388,21.61,normal,train
47.13,1399.17,522.45,554.28,8.3919,23.2772,38.81,642.36,392,1584.87,2388.02,2388.0,8137.35,9050.92,1.3,518.67,100.0,2388,21.6,normal,train
47.24,1392.48,522.52,553.92,8.4005,23.3075,38.94,642.21,391,1591.68,2388.05,2388.0,8137.98,9049.14,1.3,518.67,100.0,2388,21.61,normal,train
47.38,1395.39,522.74,554.53,8.4075,23.4165,39.15,642.1,392,1585.62,2388.03,2387.99,8141.01,9054.99,1.3,518.67,100.0,2388,21.61,normal,train
47.06,1402.79,522.37,553.99,8.3773,23.4318,38.98,642.56,392,1579.26,2388.05,2388.02,8131.72,9048.27,1.3,518.67,100.0,2388,21.61,normal,train
47.07,1399.59,521.66,554.4,8.3698,23.3285,38.92,642.42,392,1576.94,2387.97,2388.06,8137.78,9059.0,1.3,518.67,100.0,2388,21.61,normal,train
47.19,1400.5,522.22,554.42,8.4202,23.3578,39.06,642.04,391,1586.12,2388.02,2388.06,8135.99,9056.26,1.3,518.67,100.0,2388,21.61,normal,train
47.21,1401.08,522.92,554.57,8.4115,23.5011,39.08,641.73,391,1587.84,2388.04,2387.98,8140.08,9056.94,1.3,518.67,100.0,2388,21.61,normal,train
47.13,1400.97,522.5,554.43,8.4179,23.3414,39.15,642.04,393,1585.48,2388.05,2388.0,8138.18,9054.46,1.3,518.67,100.0,2388,21.61,normal,train
47.21,1402.72,522.01,554.48,8.4107,23.331,38.85,642.04,390,1586.01,2388.0,2388.05,8135.5,9056.18,1.3,518.67,100.0,2388,21.61,normal,train
47.37,1397.81,522.4,555.07,8.3835,23.4257,38.93,641.96,392,1582.66,2387.98,2388.01,8140.13,9051.47,1.3,518.67,100.0,2388,21.61,normal,train
47.19,1407.05,522.05,554.44,8.4052,23.3453,38.92,642.44,391,1590.24,2388.03,2388.04,8136.45,9052.38,1.3,518.67,100.0,2388,21.6,normal,train
47.23,1392.16,522.36,554.44,8.4148,23.4403,39.12,642.05,392,1587.75,2388.11,2388.02,8144.59,9050.8,1.3,518.67,100.0,2388,21.61,normal,train
47.26,1397.31,522.18,554.91,8.4037,23.4053,39.03,642.41,390,1582.04,2388.0,2388.07,8142.03,9055.21,1.3,518.67,100.0,2388,21.61,normal,train
47.32,1397.45,522.11,554.81,8.4056,23.3467,39.0,641.94,392,1585.65,2388.02,2388.05,8140.65,9058.39,1.3,518.67,100.0,2388,21.61,normal,train
47.32,1402.62,522.11,553.96,8.3727,23.4154,39.09,641.87,393,1584.61,2388.06,2387.97,8133.6,9061.94,1.3,518.67,100.0,2388,21.61,normal,train
47.16,1402.93,522.34,554.21,8.3723,23.5191,39.13,642.52,393,1581.7,2387.96,2388.05,8136.62,9058.97,1.3,518.67,100.0,2388,21.61,normal,train
47.23,1396.25,522.27,554.29,8.3978,23.4441,38.75,642.24,391,1578.45,2388.03,2388.04,8136.72,9056.31,1.3,518.67,100.0,2388,21.61,normal,train
47.28,1392.9,522.0,553.72,8.4061,23.3497,39.1,642.12,391,1590.41,2388.12,2387.99,8145.36,9053.21,1.3,518.67,100.0,2388,21.61,normal,train
47.31,1398.47,522.27,554.5,8.3723,23.3997,39.06,642.29,391,1583.3,2388.07,2388.02,8140.04,9053.81,1.3,518.67,100.0,2388,21.61,normal,train
47.18,1393.76,522.32,554.42,8.4437,23.4703,39.16,642.24,392,1576.85,2387.99,2387.99,8137.95,9062.68,1.3,518.67,100.0,2388,21.61,normal,train
47.37,1397.2,522.23,554.33,8.4025,23.3444,39.06,642.49,392,1588.35,2388.01,2388.0,8138.79,9063.33,1.3,518.67,100.0,2388,21.61,normal,train
47.23,1404.74,522.1,554.07,8.3994,23.5029,39.12,641.95,391,1584.21,2388.01,2387.99,8141.12,9049.1,1.3,518.67,100.0,2388,21.61,normal,train
47.19,1397.05,522.13,555.1,8.4119,23.3784,39.06,642.13,391,1576.56,2388.01,2388.02,8138.67,9055.66,1.3,518.67,100.0,2388,21.61,normal,train
47.14,1401.33,522.1,554.37,8.395,23.313,38.89,642.16,390,1583.27,2388.01,2388.03,8138.48,9055.06,1.3,518.67,100.0,2388,21.61,normal,train
47.01,1398.39,522.48,554.45,8.3895,23.4542,38.96,642.38,391,1577.87,2387.97,2388.02,8145.28,9053.87,1.3,518.67,100.0,2388,21.61,normal,train
47.23,1395.4,522.39,554.6,8.4365,23.432,39.05,641.97,392,1583.84,2388.02,2388.03,8139.95,9056.45,1.3,518.67,100.0,2388,21.61,normal,train
47.11,1400.99,522.23,553.96,8.3735,23.2912,39.04,641.95,392,1580.49,2388.01,2388.05,8141.01,9055.61,1.3,518.67,100.0,2388,21.61,normal,train
47.24,1401.87,522.21,554.32,8.4236,23.3731,38.74,642.67,392,1585.06,2388.0,2388.0,8141.97,9054.52,1.3,518.67,100.0,2388,21.61,normal,train
47.22,1394.39,521.62,554.42,8.3666,23.4077,39.18,642.01,391,1589.61,2388.05,2388.01,8136.11,9056.54,1.3,518.67,100.0,2388,21.61,normal,train
47.28,1391.52,522.31,554.51,8.4134,23.3381,39.09,642.04,392,1580.19,2387.96,2387.97,8140.79,9053.67,1.3,518.67,100.0,2388,21.61,normal,train
47.23,1405.27,521.96,553.82,8.3783,23.3284,38.88,642.08,392,1585.52,2388.01,2387.97,8136.04,9051.03,1.3,518.67,100.0,2388,21.61,normal,train
47.21,1403.23,522.14,554.31,8.3887,23.4492,38.86,642.11,391,1588.59,2388.04,2388.03,8134.83,9056.3,1.3,518.67,100.0,2388,21.61,normal,train
47.06,1399.26,522.64,554.58,8.4049,23.3364,39.03,642.37,392,1583.12,2388.04,2387.99,8135.96,9053.57,1.3,518.67,100.0,2388,21.61,normal,train
47.31,1397.94,522.23,554.81,8.4012,23.3785,39.09,642.71,391,1586.32,2388.01,2387.98,8142.91,9060.56,1.3,518.67,100.0,2388,21.61,normal,train
47.28,1403.41,521.95,554.03,8.4243,23.3592,38.91,642.07,392,1587.45,2387.96,2387.99,8136.69,9057.08,1.3,518.67,100.0,2388,21.61,normal,train
